customer_id,customer_name,email,created_at,state_code,acquisition_channel,income_bracket,birth_date,engagement_score
C2637,Tiago Amaral  ,thiago_amaral@gmail.com,2023-07-31,Rio Grande do Sul,email,5k-10k,1993-01-22,58
C2638,Camila  nunes,camila_nunes@gmail.com,2023-06-29,São Paulo,paid_search,0-2k,1986-05-31,77
C2639,Patrícia Neves,patrícia_neves@gmail.com,2023-05-31,S.P.,organic,20k+,1983-12-06,60
C2640,Fernanda  Perera,fernanda_pereira@gmail.com,2023-02-19,RJ,organic,2k-5k,1969-12-03,14
C2641,Rafael castro,rafael_castro@gmail.com,2023-05-19,S.P.,paid_search,10k-20k,1991-02-15,15
C2642,CARLOS Silva ,carlos_silva@gmail.com,2023-07-04,Goiás,email,20k+,1987-11-25,90
C2643,Jõao	Salles,joão_sales@gmail.com,2023-10-16,São Paulo,paid_search,0-2k,1997-06-03,54
C2644, ana Santana,ana_santana@gmail.com,2023-01-20,SP,social_media,20k+,1975-03-29,60
C2645,PATRICIA Bragga,patrícia_braga@gmail.com,2023-06-21,rj,paid_search,0-2k,2000-06-21,15
C2646,JULIANA  Fonseka,juliana_fonseca@gmail.com,2023-12-08,Estado de SP,direct,2k-5k,1975-07-13,74
C2647,bruno   Freitas,bruno_freitas@gmail.com,2023-09-24,MG,social_media,20k+,1987-01-14,87
C2648,Vinicius	franco,vinícius_franco@gmail.com,2023-05-09,SC,social_media,5k-10k,1994-01-28,5
C2649,Gabriela figueiredo,gabriela_figueiredo@gmail.com,2023-03-15,Sao Paulo,email,20k+,1970-06-21,74
C2650, FERNANDA assis,fernanda_assis@gmail.com,2023-03-02,Brasília,email,2k-5k,1997-02-01,21
C2651,Carlos Batista,carlos_batista@gmail.com,2023-08-17,Brasília,referral,5k-10k,1990-05-14,37
C2652,Tiago Franco  ,thiago_franco@gmail.com,2023-07-01,GO,paid_search,20k+,1974-10-22,81
C2653, LUCAS Pacheco ,lucas_pacheco@gmail.com,2023-03-18,Rio,social_media,0-2k,1990-12-18,85
C2654, Ana Oliveira,ana_oliveira@gmail.com,2023-10-28,DF,paid_search,5k-10k,1993-01-19,11
C2655,Bruno peixoto ,bruno_peixoto@gmail.com,2023-09-12,RS,direct,0-2k,1982-03-14,80
C2656,Mateus	Duarte,matheus_duarte@gmail.com,2023-03-23,Rio,organic,0-2k,1982-04-06,99
C2657,joao	silva,joão_silva@gmail.com,2023-06-18,R.J.,email,5k-10k,1982-04-03,33
C2658,João  Lacerda,joão_lacerda@gmail.com,2023-02-17,ES,email,5k-10k,1995-06-30,38
C2659,Vinicius figueiredo ,vinícius_figueiredo@gmail.com,2023-12-02,Parana,email,10k-20k,1984-10-18,42
C2660,Carl0s	Bezerra ,carlos_bezerra@gmail.com,2023-12-31,Minas,direct,0-2k,1989-07-08,26
C2661,ana   Baptista,ana_batista@gmail.com,2023-08-18,sp,direct,10k-20k,1995-10-04,95
C2662,MARIA Sales ,maria_sales@gmail.com,2023-07-19,Sao Paulo,email,20k+,1994-06-14,99
C2663, Amanda Coelho,amanda_coelho@gmail.com,2023-06-26,SP,email,5k-10k,1995-10-30,40
C2664,Amanda Cardoso,amanda_cardoso@gmail.com,2023-06-06,,paid_search,20k+,1991-05-20,89
C2665,Vinicius moura,vinícius_moura@gmail.com,2023-06-22,PR,direct,2k-5k,1990-08-30,12
C2666,Camila  Castro,camila_castro@gmail.com,2023-07-16,BA,paid_search,0-2k,1982-04-13,41
C2667,Carlos  costa,carlos_costa@gmail.com,2023-06-02,Espirito Santo,direct,10k-20k,1992-05-30,80
C2668,Vinicius  Olvera,vinícius_oliveira@gmail.com,2023-09-09,SC,paid_search,5k-10k,1998-01-19,33
C2669, BEATRIZ vieira,beatriz_vieira@gmail.com,2023-05-29,Bahia,paid_search,5k-10k,1986-09-09,98
C2670,Jõao	carvalho,joão_carvalho@gmail.com,2023-05-13,SP,direct,20k+,1978-06-17,96
C2671,PATRICIA Moreyra,patrícia_moreira@gmail.com,2023-03-31,Bahia,direct,5k-10k,1975-11-04,29
C2672,ANA	Lacerdda,ana_lacerda@gmail.com,2023-06-26,Santa Catarina,email,10k-20k,1994-06-14,69
C2673,Rafael  Morais ,rafael_morais@gmail.com,2023-05-15,Paraná,direct,5k-10k,1972-05-28,55
C2674,Fernanda   Vieira,fernanda_vieira@gmail.com,2023-03-26,,social_media,0-2k,1989-08-20,73
C2675,Carl0s  oliveira,carlos_oliveira@gmail.com,2023-03-25,Sao Paulo,referral,10k-20k,1980-01-26,100
C2676,Rafael	Correia,rafael_correia@gmail.com,2023-02-16,Estado de SP,organic,20k+,1994-12-01,56
C2677,CAMILA Monteiro ,camila_monteiro@gmail.com,2023-01-13,Rio de Janeiro,organic,0-2k,1969-07-17,84
C2678,Vinicius Farias,vinícius_farias@gmail.com,2023-12-11,S.P.,email,20k+,1991-10-07,48
C2679,João cardoso ,joão_cardoso@gmail.com,2023-08-14,SP,social_media,0-2k,1985-03-20,21
C2680,Gustavo  Silva,gustavo_silva@gmail.com,2023-06-20,MG,direct,20k+,2004-08-05,68
C2681,RODRIGO  Queiroz,rodrigo_queiroz@gmail.com,2023-11-07,S.P.,direct,0-2k,1992-08-29,78
C2682, Maria Santanna,maria_santana@gmail.com,2023-11-03,M.G.,referral,0-2k,1988-07-25,8
C2683,Rodrigo Barros,rodrigo_barros@gmail.com,2023-11-02,bahia,organic,2k-5k,1983-04-18,78
C2684,JULIANA   Cardozo,juliana_cardoso@gmail.com,2023-11-18,Estado de SP,direct,2k-5k,1980-01-11,13
C2685, Bruno Batista,bruno_batista@gmail.com,2023-11-21,São Paulo,paid_search,5k-10k,1979-07-06,44
C2686,joao Olvera,joão_oliveira@gmail.com,2023-04-22,sp,email,0-2k,1972-11-17,5
C2687, CAMILA Macêdo,camila_macedo@gmail.com,2023-03-04,sp,referral,10k-20k,1983-08-16,30
C2688,João Cardozo,joão_cardoso@gmail.com,2023-04-03,Estado de SP,email,2k-5k,1990-09-20,0
C2689,Rafael Correia,rafael_correia@gmail.com,2023-02-07,São Paulo,organic,0-2k,1973-08-06,44
C2690, CAMILA Santana,camila_santana@gmail.com,2023-03-24,RJ,organic,0-2k,1972-02-25,22
C2691,Vinicius Lacerdda,vinícius_lacerda@gmail.com,2023-09-03,Bahia,direct,0-2k,1973-04-24,12
C2692,bruno Gonçalves,bruno_gonçalves@gmail.com,2023-12-13,Santa Catarina,referral,20k+,1989-04-14,5
C2693,Beatriz   mendes,beatriz_mendes@gmail.com,2023-07-01,São Paulo,email,2k-5k,1982-06-13,94
C2694,Camila Carvaho ,camila_carvalho@gmail.com,2023-01-18,SP,organic,2k-5k,1985-07-30,1
C2695,Isabella	Paivah,isabela_paiva@gmail.com,2023-09-30,sp,direct,5k-10k,1990-12-09,98
C2696, Carl0s Almeida,carlos_almeida@gmail.com,2023-11-03,RS,referral,10k-20k,2000-01-02,50
C2697,RODRIGO	Paivah,rodrigo_paiva@gmail.com,2023-11-02,R.J.,social_media,0-2k,1979-10-22,90
C2698,FERNANDA pinto ,fernanda_pinto@gmail.com,2023-09-07,RS,direct,10k-20k,1988-08-08,82
C2699,CARLOS	Barbosa,carlos_barbosa@gmail.com,2023-10-16,Rio,email,0-2k,1987-04-19,50
C2700,Beatriz  Macedo,beatriz_macedo@gmail.com,2023-02-09,GO,email,20k+,1984-03-17,32
C2701, Letícia Mendess,letícia_mendes@gmail.com,2023-03-16,Bahia,email,0-2k,1972-10-28,23
C2702,JOAO  Valente,joão_valente@gmail.com,2023-10-02,Estado de SP,organic,20k+,1989-07-22,65
C2703,Vinicius  Mendess,vinícius_mendes@gmail.com,2023-04-19,Sao Paulo,paid_search,5k-10k,1969-07-25,4
C2704, Juliana Campos,juliana_campos@gmail.com,2023-08-17,RS,referral,20k+,1976-07-23,61
C2705,Ana	franco,ana_franco@gmail.com,2023-04-17,DF,paid_search,10k-20k,1976-09-09,32
C2706,Vinícius  Macedo,vinícius_macedo@gmail.com,2023-08-11,GO,referral,2k-5k,2001-08-16,27
C2707,PATRICIA	barros,patrícia_barros@gmail.com,2023-12-11,GO,social_media,5k-10k,1969-06-29,81
C2708,FERNANDA	Pereira,fernanda_pereira@gmail.com,2023-03-02,Estado de SP,referral,0-2k,1979-03-09,97
C2709,LUCAS  Moreira,lucas_moreira@gmail.com,2023-03-31,RS,paid_search,20k+,1976-10-13,77
C2710,Mária   pereira,maria_pereira@gmail.com,2023-04-16,MG,email,5k-10k,1979-02-18,88
C2711,Jõao  Moreira,joão_moreira@gmail.com,2023-12-26,sp,referral,0-2k,1973-08-01,50
C2712,FERNANDA  Gomes,fernanda_gomes@gmail.com,2023-03-04,Santa Catarina,organic,20k+,1974-10-12,41
C2713,Rodrigo  Correa,rodrigo_correia@gmail.com,2023-06-18,DF,organic,20k+,2001-07-14,28
C2714,Gabriela Duarte,gabriela_duarte@gmail.com,2023-06-16,sp,paid_search,2k-5k,1991-02-15,8
C2715,Ana   batista,ana_batista@gmail.com,2023-09-28,S.P.,referral,10k-20k,1987-07-08,69
C2716, ANA Silva,ana_silva@gmail.com,2023-01-14,S.P.,paid_search,5k-10k,1982-06-07,55
C2717, MARIA moreira,maria_moreira@gmail.com,2023-07-23,Espirito Santo,paid_search,10k-20k,1977-05-03,30
C2718,Carl0s   borges,carlos_borges@gmail.com,2023-09-15,Distrito Federal,direct,20k+,1984-03-30,9
C2719,FERNANDA	Neves,fernanda_neves@gmail.com,2023-10-17,Estado de SP,email,20k+,1982-02-07,99
C2720,Patricia  Dias,patrícia_dias@gmail.com,2023-10-22,ES,paid_search,5k-10k,2004-09-11,68
C2721,Gabriela   Amaral,gabriela_amaral@gmail.com,2023-08-04,Santa Catarina,social_media,0-2k,1981-03-24,3
C2722,João Barbosa ,joão_barbosa@gmail.com,2023-01-18,Espírito Santo,organic,2k-5k,1995-06-26,81
C2723,Patricia  Assis,patrícia_assis@gmail.com,2023-12-14,,direct,2k-5k,1987-09-20,35
C2724,Vinicius amaral,vinícius_amaral@gmail.com,2023-07-19,PR,referral,5k-10k,1975-01-11,19
C2725, Mateus aguiar,matheus_aguiar@gmail.com,2023-10-06,M.G.,social_media,0-2k,1972-05-20,61
C2726,Mateus  machado,matheus_machado@gmail.com,2023-10-17,São Paulo,social_media,5k-10k,1981-05-25,100
C2727, Ana Teixeira,ana_teixeira@gmail.com,2023-04-05,Santa Catarina,social_media,2k-5k,2004-01-15,95
C2728, Leticia Lacerdda,letícia_lacerda@gmail.com,2023-08-23,MG,email,10k-20k,1975-05-28,61
C2729,An4 Bragga ,ana_braga@gmail.com,2023-06-29,M.G.,organic,20k+,1988-11-26,90
C2730,ana	Silva,ana_silva@gmail.com,2023-06-02,Bahia,paid_search,0-2k,1989-10-05,6
C2731,Bruno   oliveira,bruno_oliveira@gmail.com,2023-02-17,ES,paid_search,5k-10k,1971-03-07,64
C2732,Bruno Nevez ,bruno_neves@gmail.com,2023-06-18,Rio Grande do Sul,referral,2k-5k,2001-12-12,31
C2733,fernanda  Correa,fernanda_correia@gmail.com,2023-11-05,Estado de SP,paid_search,10k-20k,1982-12-11,66
C2734,Rafael Pacheco ,rafael_pacheco@gmail.com,2023-11-01,Distrito Federal,referral,20k+,1973-07-25,19
C2735,Isabela  Andrade,isabela_andrade@gmail.com,2023-12-18,Brasília,organic,5k-10k,2001-10-16,78
C2736, Mateus braga,matheus_braga@gmail.com,2023-10-20,Rio Grande do Sul,social_media,5k-10k,2000-05-16,70
C2737,Mária lacerda ,maria_lacerda@gmail.com,2023-10-23,rj,referral,0-2k,1974-08-09,77
C2738, JULIANA costa,juliana_costa@gmail.com,2023-01-27,S.P.,organic,2k-5k,1989-03-17,18
C2739, joao Godoi,joão_godoy@gmail.com,2023-11-12,SP,paid_search,2k-5k,1995-03-23,85
C2740,Maria Rocha ,maria_rocha@gmail.com,2023-06-29,M.G.,referral,2k-5k,1989-05-10,80
C2741,RAFAEL Lopes  ,rafael_lopes@gmail.com,2023-03-12,sp,organic,2k-5k,1992-10-20,27
C2742,An4 Xav ier ,ana_xavier@gmail.com,2023-09-02,Estado de SP,social_media,0-2k,1977-04-03,68
C2743,Carl0s Araujo ,carlos_araújo@gmail.com,2023-02-17,Rio de Janeiro,paid_search,0-2k,1998-03-04,93
C2744,Juliana	Lima,juliana_lima@gmail.com,2023-11-18,M.G.,direct,0-2k,1982-12-11,16
C2745,An4 Cardozo,ana_cardoso@gmail.com,2023-07-20,Rio de Janeiro,referral,2k-5k,2001-03-03,67
C2746,Jõao Melo,joão_melo@gmail.com,2023-11-28,Espirito Santo,email,20k+,2004-09-20,8
C2747,Isabella Borges ,isabela_borges@gmail.com,2023-07-20,Estado de SP,social_media,0-2k,1977-05-26,12
C2748,Gabriela Baptista,gabriela_batista@gmail.com,2023-09-08,Rio,organic,10k-20k,1990-04-30,86
C2749,Vinicius  pinto,vinícius_pinto@gmail.com,2023-10-29,Bahia,referral,10k-20k,2002-05-20,82
C2750,Fernanda	cunha,fernanda_cunha@gmail.com,2023-11-26,BA,organic,0-2k,1991-10-25,79
C2751,Lucas	Lima,lucas_lima@gmail.com,2023-10-03,BA,referral,20k+,1994-11-25,76
C2752, maria Monteiro,maria_monteiro@gmail.com,2023-11-02,São Paulo,organic,10k-20k,1974-02-14,28
C2753,Bruno	monteiro,bruno_monteiro@gmail.com,2023-09-21,,direct,2k-5k,1972-10-18,39
C2754,AMANDA   bezerra,amanda_bezerra@gmail.com,2023-06-29,M.G.,paid_search,0-2k,1984-03-08,36
C2755,EDUARDA   Queiroz,eduarda_queiroz@gmail.com,2023-02-17,Rio,organic,10k-20k,2004-09-30,25
C2756, GABRIELA silva,gabriela_silva@gmail.com,2023-01-24,Estado de SP,social_media,20k+,1980-08-13,76
C2757,Gabriela  Pinto,gabriela_pinto@gmail.com,2023-08-28,Parana,social_media,5k-10k,1978-10-08,51
C2758,Jõao Correa ,joão_correia@gmail.com,2023-05-02,sp,social_media,0-2k,1986-05-18,83
C2759,Tiago amaral,thiago_amaral@gmail.com,2023-10-14,Estado de SP,social_media,5k-10k,1985-12-09,49
C2760,gustav0 Mendess ,gustavo_mendes@gmail.com,2023-10-25,Distrito Federal,referral,0-2k,1995-07-12,2
C2761,fernanda Pacheco ,fernanda_pacheco@gmail.com,2023-12-23,São Paulo,referral,10k-20k,1976-11-09,97
C2762,BRUNO	Borjes,bruno_borges@gmail.com,2023-02-18,DF,social_media,10k-20k,1980-07-28,91
C2763,João	morais,joão_morais@gmail.com,2023-06-13,Parana,social_media,0-2k,1997-05-18,81
C2764,Isabella	Gonçalves,isabela_gonçalves@gmail.com,2023-08-12,Paraná,referral,10k-20k,2004-07-28,97
C2765,Gabriela	braga,gabriela_braga@gmail.com,2023-08-02,Rio,social_media,20k+,1969-07-06,23
C2766,Isabela  Macedo,isabela_macedo@gmail.com,2023-03-17,Sao Paulo,organic,0-2k,2001-07-27,62
C2767,Jõao   Cohelo,joão_coelho@gmail.com,2023-11-17,Espirito Santo,email,10k-20k,1998-05-02,77
C2768,Vinícius	Borges,vinícius_borges@gmail.com,2023-03-11,S.P.,social_media,5k-10k,1998-03-28,82
C2769,Rodrigo  Duart,rodrigo_duarte@gmail.com,2023-11-19,PR,email,2k-5k,2003-07-20,50
C2770,BEATRIZ  Barroz,beatriz_barros@gmail.com,2023-08-01,Rio Grande do Sul,direct,5k-10k,2002-08-12,89
C2771,Isabella Sales ,isabela_sales@gmail.com,2023-12-23,Parana,social_media,0-2k,1982-09-23,41
C2772,GABRIELA	Miranda,gabriela_miranda@gmail.com,2023-09-11,BR,social_media,2k-5k,1972-02-15,43
C2773,Vinícius xavier,vinícius_xavier@gmail.com,2023-04-15,PR,direct,5k-10k,1998-04-08,39
C2774,Lucas	lacerda,lucas_lacerda@gmail.com,2023-11-06,Paraná,organic,5k-10k,1974-04-01,15
C2775,Patricia vieira,patrícia_vieira@gmail.com,2023-06-03,bahia,social_media,20k+,1977-05-22,47
C2776,FERNANDA   Perera,fernanda_pereira@gmail.com,2023-06-22,Estado de SP,social_media,5k-10k,1976-01-02,94
C2777, Mária Neves,maria_neves@gmail.com,2023-04-15,DF,referral,2k-5k,1995-08-30,99
C2778,GABRIELA Braga,gabriela_braga@gmail.com,2023-12-29,Brasília,email,2k-5k,1995-05-21,98
C2779,João Diass ,joão_dias@gmail.com,2023-06-12,Sao Paulo,organic,5k-10k,1970-05-12,2
C2780,Isabela macedo ,isabela_macedo@gmail.com,2023-08-27,São Paulo,email,20k+,1969-11-07,60
C2781,Vinicius Paiva ,vinícius_paiva@gmail.com,2023-03-31,Espirito Santo,paid_search,5k-10k,1991-09-19,65
C2782,Leticia	Pacheco,letícia_pacheco@gmail.com,2023-04-07,RJ,paid_search,20k+,1979-03-12,56
C2783,Isabella borges,isabela_borges@gmail.com,2023-09-18,RJ,referral,20k+,2002-09-09,14
C2784,carlos  batista,carlos_batista@gmail.com,2023-04-19,M.G.,direct,20k+,1974-05-02,94
C2785,JULIANA  Goncalves,juliana_gonçalves@gmail.com,2023-07-20,Rio de Janeiro,direct,0-2k,1971-12-28,41
C2786,ANA   santana,ana_santana@gmail.com,2023-09-22,RJ,direct,0-2k,1974-11-09,30
C2787,bruno Machdo,bruno_machado@gmail.com,2023-11-15,Parana,paid_search,20k+,1980-08-13,19
C2788,bruno   Godoi,bruno_godoy@gmail.com,2023-09-03,São Paulo,social_media,0-2k,1980-02-21,65
C2789,Lucas   Godoi,lucas_godoy@gmail.com,2023-01-15,Parana,referral,5k-10k,1980-10-19,57
C2790, JULIANA Cunha,juliana_cunha@gmail.com,2023-07-29,DF,email,2k-5k,2000-11-18,49
C2791,Carlos   Braga,carlos_braga@gmail.com,2023-12-04,Estado de SP,paid_search,20k+,1979-07-05,44
C2792, RODRIGO barros,rodrigo_barros@gmail.com,2023-11-16,sp,paid_search,20k+,1991-05-16,42
C2793,Lucas Amaral,lucas_amaral@gmail.com,2023-09-28,rj,direct,0-2k,1979-01-30,49
C2794,Mária   Cohelo,maria_coelho@gmail.com,2023-12-07,BA,direct,10k-20k,2003-11-13,71
C2795,ana   Borges,ana_borges@gmail.com,2023-01-20,São Paulo,email,5k-10k,1981-05-08,73
C2796, Lucas Araujo,lucas_araújo@gmail.com,2023-03-25,Paraná,organic,5k-10k,1974-04-14,90
C2797,fernanda  assis,fernanda_assis@gmail.com,2023-12-13,RS,referral,2k-5k,1985-06-12,15
C2798,EDUARDA   cunha,eduarda_cunha@gmail.com,2023-02-27,Sao Paulo,referral,10k-20k,1995-11-27,3
C2799,ANA  Godoi,ana_godoy@gmail.com,2023-10-02,sp,referral,2k-5k,1982-07-21,1
C2800,Rafael Correa,rafael_correia@gmail.com,2023-10-22,Rio,email,0-2k,1992-02-03,78
C2801,PATRICIA Porto,patrícia_porto@gmail.com,2023-10-10,PR,referral,0-2k,1981-03-07,78
C2802,fernanda  Vieyra,fernanda_vieira@gmail.com,2023-07-17,Rio,paid_search,20k+,1975-06-26,83
C2803,BEATRIZ Godoi ,beatriz_godoy@gmail.com,2023-01-04,S.P.,organic,2k-5k,1972-10-18,21
C2804,maria   queiroz,maria_queiroz@gmail.com,2023-01-09,Goiás,social_media,20k+,1992-05-04,60
C2805,Rodrigo   Santanna,rodrigo_santana@gmail.com,2023-03-27,GO,email,20k+,1999-08-16,91
C2806,BRUNO	Nascimento,bruno_nascimento@gmail.com,2023-03-26,SP,referral,2k-5k,1998-04-06,41
C2807,Lucas   Nascimento,lucas_nascimento@gmail.com,2023-01-04,S.P.,referral,10k-20k,1991-03-06,32
C2808, LUCAS Batista,lucas_batista@gmail.com,2023-11-26,SC,direct,2k-5k,1976-09-16,92
C2809,FERNANDA   Valentte,fernanda_valente@gmail.com,2023-09-12,S.P.,organic,0-2k,1984-02-10,6
C2810,MARIA  Duarte,maria_duarte@gmail.com,2023-03-25,Estado de SP,referral,20k+,2002-06-25,91
C2811,BRUNO  pacheco,bruno_pacheco@gmail.com,2023-04-22,Rio Grande do Sul,social_media,0-2k,1993-03-23,91
C2812, Jõao Vieira,joão_vieira@gmail.com,2023-08-26,Espírito Santo,organic,2k-5k,1987-07-22,10
C2813,PATRICIA   Diass,patrícia_dias@gmail.com,2023-11-30,Sao Paulo,social_media,2k-5k,2000-09-27,74
C2814,bruno	campos,bruno_campos@gmail.com,2023-10-14,São Paulo,paid_search,10k-20k,1976-02-25,14
C2815,Carlos cunha ,carlos_cunha@gmail.com,2023-09-04,SP,referral,2k-5k,1981-07-09,4
C2816, gustav0 SILVA,gustavo_silva@gmail.com,2023-09-04,sp,email,10k-20k,1995-09-04,30
C2817,Carl0s Duart ,carlos_duarte@gmail.com,2023-08-04,M.G.,direct,0-2k,1973-10-23,52
C2818,Isabela santana,isabela_santana@gmail.com,2023-09-18,São Paulo,direct,2k-5k,1971-06-16,86
C2819, fernanda Cunhaa,fernanda_cunha@gmail.com,2023-07-15,Bahia,email,0-2k,1972-08-20,87
C2820,JULIANA  Cunhaa,juliana_cunha@gmail.com,2023-06-21,Espirito Santo,referral,5k-10k,1977-06-13,61
C2821,Rodrigo  porto,rodrigo_porto@gmail.com,2023-08-03,MG,referral,10k-20k,1971-07-25,47
C2822,fernanda	figueiredo,fernanda_figueiredo@gmail.com,2023-08-12,Rio,referral,20k+,1988-09-08,12
C2823,João   Peixoto ,joão_peixoto@gmail.com,2023-03-16,BA,organic,2k-5k,2003-05-29,91
C2824, Bruno Lacerda,bruno_lacerda@gmail.com,2023-06-16,Goiás,direct,5k-10k,1974-02-25,25
C2825,CARLOS machado ,carlos_machado@gmail.com,2023-10-05,rj,social_media,10k-20k,2003-07-29,77
C2826,Letícia   sales,letícia_sales@gmail.com,2023-12-10,S.P.,social_media,5k-10k,1973-07-13,99
C2827,Mateus Mendes,matheus_mendes@gmail.com,2023-12-26,GO,organic,5k-10k,1999-05-10,11
C2828,Juliana	Porto,juliana_porto@gmail.com,2023-08-25,MG,direct,2k-5k,1980-09-29,73
C2829, Ana Carvaho,ana_carvalho@gmail.com,2023-12-24,Goiás,direct,0-2k,1977-01-05,59
C2830,BRUNO  amaral,bruno_amaral@gmail.com,2023-06-15,São Paulo,organic,10k-20k,1992-08-02,21
C2831,bruno  neves,bruno_neves@gmail.com,2023-10-14,Paraná,organic,2k-5k,1987-09-17,99
C2832,carlos Braga,carlos_braga@gmail.com,2023-10-31,Sao Paulo,paid_search,20k+,1985-11-29,60
C2833,AMANDA machado,amanda_machado@gmail.com,2023-05-31,Parana,direct,10k-20k,1980-01-30,5
C2834,Rodrigo   Xav ier,rodrigo_xavier@gmail.com,2023-10-24,rj,direct,2k-5k,1991-09-01,88
C2835,Gabriela  Rocha,gabriela_rocha@gmail.com,2023-09-08,Minas,email,20k+,1986-10-24,47
C2836,MARIA Correia,maria_correia@gmail.com,2023-04-28,SC,email,2k-5k,2003-03-09,53
C2837,An4  Mendes,ana_mendes@gmail.com,2023-05-01,PR,direct,2k-5k,1972-09-30,87
C2838,bruno  Ribeiro,bruno_ribeiro@gmail.com,2023-09-21,S.P.,email,0-2k,1997-01-21,0
C2839, fernanda Borges,fernanda_borges@gmail.com,2023-10-17,DF,email,0-2k,1994-10-21,64
C2840,An4	Montero,ana_monteiro@gmail.com,2023-07-07,,email,2k-5k,1994-11-18,70
C2841,Vinicius	Perera,vinícius_pereira@gmail.com,2023-08-31,Sao Paulo,social_media,10k-20k,2004-09-08,14
C2842,Thiago Lopes ,thiago_lopes@gmail.com,2023-10-10,Minas Gerais,organic,0-2k,1989-01-23,13
C2843,Vinicius gonçalves ,vinícius_gonçalves@gmail.com,2023-05-12,RS,social_media,5k-10k,1995-06-05,31
C2844,AMANDA pacheco ,amanda_pacheco@gmail.com,2023-07-16,S.P.,organic,5k-10k,1990-06-28,98
C2845,gustav0 aguiar ,gustavo_aguiar@gmail.com,2023-03-28,MG,email,5k-10k,1991-04-01,100
C2846, GABRIELA Paivah,gabriela_paiva@gmail.com,2023-03-13,MG,direct,5k-10k,1988-11-03,54
C2847,FERNANDA  lopes,fernanda_lopes@gmail.com,2023-11-14,Estado de SP,referral,10k-20k,1988-05-04,45
C2848,AMANDA   Bezerra ,amanda_bezerra@gmail.com,2023-04-27,S.P.,paid_search,0-2k,2001-01-05,45
C2849,Maria  Santos,maria_santos@gmail.com,2023-04-16,GO,direct,5k-10k,2002-12-22,97
C2850,Letícia  Mendess,letícia_mendes@gmail.com,2023-08-26,Brasília,organic,2k-5k,1995-05-05,14
C2851, bruno carvalho,bruno_carvalho@gmail.com,2023-08-10,GO,social_media,20k+,2001-08-22,90
C2852,Amanda Lopes  ,amanda_lopes@gmail.com,2023-10-08,Minas,paid_search,20k+,1974-04-18,8
C2853,Gustavo CARVALHO,gustavo_carvalho@gmail.com,2023-06-07,GO,referral,20k+,1977-07-25,80
C2854, Carl0s Aguiar,carlos_aguiar@gmail.com,2023-04-01,Estado de SP,paid_search,20k+,1991-12-28,99
C2855,Rodrigo   Montero,rodrigo_monteiro@gmail.com,2023-03-04,sp,referral,10k-20k,1996-12-11,61
C2856,Carlos  Lacerdda,carlos_lacerda@gmail.com,2023-07-21,Estado de SP,social_media,2k-5k,1973-08-14,54
C2857,Maria   Godoy,maria_godoy@gmail.com,2023-07-17,ES,referral,20k+,1973-03-22,59
C2858,MARIA   Salles,maria_sales@gmail.com,2023-08-24,RS,direct,0-2k,1983-04-17,99
C2859, Letícia Azevedo,letícia_azevedo@gmail.com,2023-09-26,Espirito Santo,email,0-2k,1974-02-13,0
C2860,PATRICIA dias ,patrícia_dias@gmail.com,2023-10-01,BA,email,0-2k,1996-08-07,14
C2861,LUCAS	CARVALHO,lucas_carvalho@gmail.com,2023-02-22,Minas Gerais,paid_search,0-2k,1999-05-13,47
C2862,CARLOS	Dias,carlos_dias@gmail.com,2023-01-20,S.P.,paid_search,10k-20k,1975-06-16,82
C2863,Rodrigo Santana ,rodrigo_santana@gmail.com,2023-10-31,R.J.,paid_search,5k-10k,2004-06-25,65
C2864,EDUARDA Rocha ,eduarda_rocha@gmail.com,2023-03-20,Paraná,organic,2k-5k,2002-08-12,32
C2865,maria   pacheco,maria_pacheco@gmail.com,2023-06-11,Brasília,organic,20k+,1975-12-05,57
C2866,carlos	Costa,carlos_costa@gmail.com,2023-09-13,Espírito Santo,direct,10k-20k,1986-02-07,21
C2867,Isabella  carvalho,isabela_carvalho@gmail.com,2023-02-09,sp,social_media,20k+,1977-04-05,88
C2868,Carlos	Melo,carlos_melo@gmail.com,2023-02-06,DF,paid_search,10k-20k,2002-09-19,57
C2869,Amanda	Assiz,amanda_assis@gmail.com,2023-07-17,SP,paid_search,2k-5k,1984-04-27,84
C2870,PATRICIA Almeida ,patrícia_almeida@gmail.com,2023-06-06,Santa Catarina,paid_search,0-2k,2004-02-06,49
